,tweet,verified,created_at,location,favourites,retweets
143,ปลอมล็อกสกินนิ้วมือทองคำ #popcat https://t.co/eKfjkIGABR,False,2021-08-15 13:59:51,"อ.ภูพาน, จ.สกลนคร",4,2
144,มึงจะกินขาดไม่ให้เขาพลิกเลยหรือไงอิไทย #popcat,False,2021-08-15 13:59:51,มัมหมีทุกด้อม,1,0
145,#CatsOfTwitter #popcat #cats #catheaven https://t.co/TK3whmtTCV,False,2021-08-15 13:59:54,"Los Angeles, CA",3357,542
146,"น้ำหอมไซร์ทดลองราคาหลักร้อย มาพร้อมคูปองส่วนลด เพียงแค่แอดไลน์ @Musthavepagae
 #ม็อบ15สิงหา #นิยายไลน์เว็บตูน… https://t.co/P8wM0fZhuB",False,2021-08-15 13:59:58,"กรุงเทพมหานคร, ประเทศไทย",0,1
147,What if Thailand and Taiwan merge to one ? #popcat,False,2021-08-15 14:00:01,"Bangkok, Thailand",1,1
148,ขายราคาเหมา 350 บาทรวมส่งค่า ได้5เล่มเลย ส่งต่อราคาถูกๆเยยทุกเล่มสภาพดีหมดเลยค่า ยกเว้นเล่ม12 ราศี มีรอยปากกาตรงปก… https://t.co/kwtZiR3iIH,False,2021-08-15 14:00:02,,0,0
149,แม่ผมก็เอากะเค้าด้วย #popcat https://t.co/8pZBpt4g2S,False,2021-08-15 14:00:03,,3,2
150,ถ้าเรามี #poptoo แล้วแข่งกันแต่ละจังหวัดจะบันเทิงขนาดไหนนะ #popcat,False,2021-08-15 14:00:03,,2,1
151,อยากให้เว็ปร้านบานสเถียรเหมือนเว็ป #popcat บ้างจัง😔😔😔,False,2021-08-15 14:00:06,กวังยา,1,0
152,wahai rakyat malaysia🇲🇾🇲🇾 yang main popcat cara untuk tap paling cepat tanpa menyakitkan jari tekan butang sound hi… https://t.co/sqhbxO1b3n,False,2021-08-15 14:00:08,"Johor, Malaysia",3,0
153,ฝั่งยุโรปอเมริกาเขาเริ่มตื่นกันแล้วสู สู้เขาไทยแลนด์อย่าหยุด55555 #popcat,False,2021-08-15 14:00:10,,3,0
154,#popcat ชอบ ๆ 55555555 https://t.co/tvHXutl8nZ,False,2021-08-15 14:00:13,,6,3
155,"มีใครทำ​ popcat token​ ยัง​ อยากได้​
😹😹😹 #popcat",False,2021-08-15 14:00:16,"อ.บ้านบึง, จ.ชลบุรี",0,0
156,อันนี้เหี้ยไปแล้วนะ คฝ ควรโดนค้นประวัติครอบครัวพวกแม่งมาประจานจนกว่าจะสกิดลูกหลานตัวเองให้อยู่ฝ่ายปชชผู้เสียภาษีให้… https://t.co/UpegmuTdVU,False,2021-08-15 14:00:16,,5,12
157,เออนี่แหละไทยชนะของแท้ #popcat,False,2021-08-15 14:00:21,"Busan, Republic of Korea",1,0
158,ส่งไม้ผลัดให้กะดึกค่าาา #popcat https://t.co/ruLvWf8Bno,False,2021-08-15 14:00:23,,2,1
161,@sovenkumarjena #MBMX #Taliban #popcat https://t.co/MCVXO8tDJ7,False,2021-08-15 14:00:29,"Wyoming, USA",1,0
159,ที่นี่ประเทศไทยและพวกเราไม่นอน #popcat,False,2021-08-15 14:00:29,หัวใจของเธอ,1,0
160,😶😲😶😲 #popcat https://t.co/BGFv9qGuCD,False,2021-08-15 14:00:29,"Bangkok, Thailand",26,10
162,"เอ้ออออ พูดแบบนี้ค่อยสบายใจหน่อย 

.
จะบ้าเรอะะะะะ ใครจะไปสบายใจฟ่ะ อิรัดบาลเฮงซวย ทำอะไรบ้างสิ่ฟ่ะ!!!! พอบอกไม่รับ… https://t.co/MsYaAMF3Nd",False,2021-08-15 14:00:33,,4,3
163,กุไม่นอนค่ะ กุจะกด กดต่อไปห้ามใครแตะแท่นอันดับกุ #popcat,False,2021-08-15 14:00:36,,2,0
164,"泰國🇹🇭？

#popcat https://t.co/v9vzGmry4E",False,2021-08-15 14:00:43,,4,1
165,นี่คือสิ่งที่ได้จากการช่วยกันจนนิ้วล็อคของคนไทย #popcat แล้วได้รับผลตอบแทนที่ตามมา ไม่เสียแรงที่ดันทะลุที่ 1 ภายใน… https://t.co/B2hB3N6OJM,False,2021-08-15 14:00:48,นับถือเจ้าพ่อก็อตเจ็ด,7,8
166,อย่างน้อยอิแมวตัวนี้ก็ทำให้กุมีความสุขมากกว่าเหี้ยตัวนึงที่อยู่มา7ปีอ่ะ​#popcat,False,2021-08-15 14:00:55,,3,3
167,😅✌️ #popcat https://t.co/pq2xZqIE7X,False,2021-08-15 14:00:57,"อ.พรรณานิคม, จ.สกลนคร",0,0
168,กะครองที่1 ยาวๆค่าาา #popcat https://t.co/xfheyKDQQh,False,2021-08-15 14:00:58,,0,0
169,Surface Duo #popcat https://t.co/DByXe5TMCk,False,2021-08-15 14:00:58,Thailand,0,0
170,กูคนเดียวมั้งที่ยังไม่รู้ว่าpopcatมันคืออะไร แล้วเขาช่วยกันกดแล้วให้ได้ที่1เพื่ออะไรกัน #popcat,False,2021-08-15 14:00:59,ประเทศไทย,0,0
171,ยุโรปเขาเริ่มตื่นแล้วไทยสู้ๆๆๆ #popcat,False,2021-08-15 14:01:02,กวังยา,3,3
172,อยากให้จำนวนวัคซีนในไทย เยอะเท่ากับจำนวนกดpopcat #popcat,False,2021-08-15 14:01:10,BTTM,2,1
173,ถ้าเป็นรูปหน้าลุงตู่กูว่ากดกันจนจอเเตก #popcat,False,2021-08-15 14:01:12,,1,0
174,เค้าเลิกเล่นกันยัง  #popcat https://t.co/7cOaoXFoYY,False,2021-08-15 14:01:15,,2,0
175,"#popcat  
คืออะไรไม่เข้าใจ https://t.co/YaCuTphUGB",False,2021-08-15 14:01:19,,0,0
176,เอาจริงคือเจ๋งนะ เราทำให้หลายๆประเทศ​หันมาสนใจการเมืองบ้านเราจากตอนแรกที่แค่กดแมวเอาความสะใจอะ ประวัติ​นากุว่า ปังม… https://t.co/1lXQWWyvQK,False,2021-08-15 14:01:22,,1,4
177,I got 43k in just 1 to 2 hours😭 Helppppp HAHAHAHAHAHA jk. #popcat https://t.co/D5zsPPCZpf,False,2021-08-15 14:01:25,,1,0
178,มี #PopCat และ #PopDog แล้ว เดี๋ยวมึงเจอพี่ไทยทำ #PopHereToo,False,2021-08-15 14:01:27,,4,1
179,#popcat กดจนมือหงิก ตอนนี้อย่าพึ่งชะล่าใจนะทุกค๊น กดต่อไป สู้ๆนะคัฟฟ 5555 https://t.co/nSIWbpQeHu,False,2021-08-15 14:01:28,,1,0
180,สู้ไปด้วยพลังแห่งความชิป​ #popcat https://t.co/WMferF7nym,False,2021-08-15 14:01:31,"ระยอง, ประเทศไทย",0,0
181,I love it how popcat's website is still far more stable than Thai gov.'s websites. #popcat,False,2021-08-15 14:01:39,,8,0
182,ประเทศอื่นขึ้นวิละแสน ของเราขึ้นวิละล้าน.... #popcat,False,2021-08-15 14:01:41,,0,0
183,"Thailand Covid recovery ranking going down but #Popcat leaderboard status going up - we on fire.. literally, in Din… https://t.co/e3rL6mGAPW",False,2021-08-15 14:01:44,"Bangkok, Thailand",18,6
184,ถ้าใช้ไอเเพดเเนะนํากดสิบนิ้วคือขึ้นเป็นนํ้าเลยค่ะ #popcat,False,2021-08-15 14:01:45,,2,0
185,#NI_Kl #ENHYPEN #popcat https://t.co/ZL0CFJbV4f,False,2021-08-15 14:01:47,Okayama,1,1
186,รัวจนนิ้วล็อค สัส พัก #popcat https://t.co/mxrLL5KFE7,False,2021-08-15 14:01:48,,2,1
188,เออ เพลินดีเว้ย #popcat #popcatthailand,False,2021-08-15 14:01:51,,0,2
187,คุณพระ..หรือแมวจะเป็นผู้ช่วยเราในตอนนี้ขึ้นไม่ยอมลงไม่ใช่ข่าวเกมเปิดปากแมวธรรมดาๆซะแล้วแต่แมวช่วยเปิดสิ่งที่กำลังเ… https://t.co/Qt8WGIsx2E,False,2021-08-15 14:01:51,"จ.ร้อยเอ็ด, ประเทศไทย",2,2
189,#ม็อบ15สิงหา #popcat https://t.co/okA8wD9ZxJ,False,2021-08-15 14:01:56,,2,6
190,แท็กนี้​ #popcat​ เอาจริง​ ๆ​ ฮานะ​ แบบเล่นขำๆกับต่างประเทศ​  มีมีมมีอะไร​ แต่พอมาแท็ก​ #ม็อบ15สิงหาคม   อีดอก​ กูไ… https://t.co/Fcwu72xmFB,False,2021-08-15 14:01:58,,1,4
191,#popcat. นี่ ถ้าไทยเล่นด้วยแต่แรกคงไม่ใครเล่นด้วยอ่ะ อิเวร กดไวโพด,False,2021-08-15 14:02:02,thailand,2,1
192,"กดแมวไม่เก็ท
เรื่องเย็ดไม่เกี่ยงงง

🤭
#popcat
#ม๊อบ15สิงหา",False,2021-08-15 14:02:03,,0,1
193,#popcat คนไทยแม้งน่ากลัวมาก นิสัยยอมแพ้ไม่ได้อะมึงงงงงง 5555555,False,2021-08-15 14:02:03,,0,1
194,วันนี้ได้ทำเพื่อชาติแล้ว นอนได้ #popcat https://t.co/3p4WswPYph,False,2021-08-15 14:02:04,,1,1
195,ไทยเราตกมาเยอะละตอนนี้มีอะไรหลายๆอย่างแย่ลงถึงแม้ไทยเราจะตกอันดับมาเยอะแต่ #popcat ก็อย่าตกอันดับนะคะขอส่งกำลังใจใ… https://t.co/zkHkeGNpJv,False,2021-08-15 14:02:05,ประเทศไทย,0,0
196,ถือว่าได้ฝึกกล้ามเนื้อนิ้วไปในตัว #popcat,False,2021-08-15 14:02:06,,0,1
197,#WhatsHappeningInThailand #ม็อบ15สิงหาคม #ม็อบ15สิงหา #popcat https://t.co/UFYCokrjAa,False,2021-08-15 14:02:11,ประเทศไทย,7,22
198,Thank you 🥺 #popcat https://t.co/NrEJUz1FOa,False,2021-08-15 14:02:19,"ÜT: 13.660421,100.621714",2,0
199,ไทยเเลนด์มึงอย่าหยุดไทม์โซนตรงข้ามเราตื่นเพราะฉะนั้นอย่าริอาจเเตะเเท่นกู อย่านอนกันนะ #popcat,False,2021-08-15 14:02:19,,1,1
200,หมอนวดไทยทรงงานหนักแน่งานนี้555555 #popcat,False,2021-08-15 14:02:22,กวังยา,0,0
201,"Twitter Trend
2021-08-15 21:02:22
1. #popcat
2. #ม็อบ15สิงหา
3. #สลิ่มvsสามกีบ
4. #ShopeexBonzWar
5. #PAINTMENAKED_INKIGAYO",False,2021-08-15 14:02:23,,7,3
202,THE BADDEST comeback of the breakout new pop group BGYO will be on August 20. Please support them ya'll.… https://t.co/28IBJ3HwQc,False,2021-08-15 14:02:24,Nowheresville,0,0
203,ถ้านี่กดออกมาเป็นเงินได้ กูจะดีใจมาก #popcat https://t.co/OrRYBPsCQN,False,2021-08-15 14:02:28,,0,0
204,เปลี่ยนจากไอแพดมากดโทสับ มือหัก😿  #popcat https://t.co/xwhehjqQay,False,2021-08-15 14:02:29,,2,0
205,#popcat,False,2021-08-15 14:02:31,"อ.นางรอง, จ.บุรีรัมย์",1,0
206,#popcat Gg NK that one pop https://t.co/csUvftuZEU,False,2021-08-15 14:02:31,MY,0,0
207,What is #popcat ชนะแล้วได้อะไร  ปั่น video อย่างไว https://t.co/uVgl5tBOrj via @YouTube,False,2021-08-15 14:02:40,Bkk ,1,0
208,คนไทยคือจริงจังกับเรื่องเล่นๆมากเลยนะ คิดดูว่าถ้าประเทศพัฒนาแล้วจะไปไกลขนาดไหน #popcat,False,2021-08-15 14:03:10,thailand,1,1
209,Thais won the 1st place of #popcat and they also flood about today's manifestation! #WhatsHappeningInThailand,False,2021-08-15 14:03:13,,1,0
